sentence	entity_01	entity_02	label
1762 년 - 조선 의 사도세자 가 부왕 조선 영조 에 의해 임오화변 . 	조선 영조	조선	19
1900 년 - 대한제국 , 대한제국 고종 의 둘째 왕자 의친왕 을 의왕 , 셋째 왕자 의민태자 을 영왕 ( 英王 ) 에 봉함 	의민태자	대한제국	19
1492 년 - 조선 의 정치 인 겸 성리학 자 김종직 . 	김종직	조선	19
1991 년 - 미하일 고르바초프 , 소련 공산당 서기장 사임 . 	미하일 고르바초프	소련	19
1522 년 - 조선 의 최초 부대부인 , 하동부대부인 . 	하동부대부인	조선	19
2016 년 - 대한민국 유명 야구 해설가 하일성 이 서울특별시 송파구 삼전동 의 자신 이 운영 하 는 SKY 엔터테인먼트 사무실 에서 밧줄 로 목 을 매 어 스스로 목숨 을 끊 어 사망 하 였 다 . 	하일성	서울특별시	19
1846 년 - 조선 최초 의 가톨릭 사제인 김대건 이 새남터 에서 처형 되 다 . 	김대건	조선	19
454 년 - 서로마 제국 황제 발렌티니아누스 3세 가 라벤나 에서 아이티우스 를 죽 이다 . 	발렌티니아누스 3세	라벤나	19
1898 년 - 청나라 의 서태후 가 광서제 를 유폐 하 고 섭정 을 실시 하 면서 무술 변법 이 좌절 되 다 . 	광서제	청나라	19
1711 년 - 청나라 의 황제 건륭제 . 	건륭제	청나라	19
1963 년 - 이준 ( 李儁 ) 의 유해 , 56 년 만 에 네덜란드 서 귀환 해 서울특별시 수유동 에 안장 	이준	서울특별시	19
1661 년 - 조선 19 대 국왕 조선 숙종 . 	조선 숙종	조선	19
1781 년 - 미국 독립 전쟁 : 조지 워싱턴 이 버지니아 주 요크타운 ( 버지니아 주 ) 을 점령 하 다 . 	조지 워싱턴	버지니아 주	19
1405 년 - 명나라 의 정화 가 317 척 의 배 를 이끌 고 첫 원정 에 나서 다 . 	정화	명나라	19
1956 년 - 대한민국 제 3 대 대통령 에 이승만 , 제 4 대 부통령 에 장면 이 서울특별시 중앙청 광장 에서 각각 취임식 을 하 고 , 공식 임기 에 들어가 다 . 	장면	서울특별시	19
1506 년 - 이탈리아  제노바 출신 의 탐험가 이 자 항해 가 크리스토퍼 콜럼버스 	크리스토퍼 콜럼버스	제노바	19
1680 년 - 조선 의 문신 , 학자 윤휴 . 	윤휴	조선	19
2009 년 - 대한민국 의 16 대 대통령 인 노무현 이 봉하마을 사저 뒷산 봉화산 부엉이바위 에서 투신 하 여 병원 으로 이송 됐 으나 사망 하 였 다 . 	노무현	봉하마을	19
1729 년 - 조선 의 학자 황윤석 . 	황윤석	조선	19
2012 년 - 엘리자베스 2세 의 즉위 60 주년 ( 다이아몬드 주빌리 ) 을 축하 하 는 수상 퍼레이드 가 런던 템스 강 에서 열리 다 . 	엘리자베스 2세	런던	19
1926 년 - 조선 마지막 임금 인 대한제국 순종 의 장례일 인 6 월 10 일 에 6 · 10 만세 운동 이 일어남 . 	대한제국 순종	조선	19
2009 년 - 사우디 왕자 알왈리드 빈 탈랄 이 이끄는 킹덤 그룹 은 경제 수도 지다 에 건설 할 1 천 미터 높이 의 마천루 개발 과 건설 감독 용역 을 두바이 소재 에마르사 에 의뢰 했 다 . 	알왈리드 빈 탈랄	지다	19
 조용기 는 1936 년 2 월 14 일 대한민국 경상남 도  울산군 삼남면 교동리 에서 아버지 조두천 과 어머니 김복선 의 5 남 4 녀 중 맏 아들 로 태어났 다 . 	조용기	울산군	19
 조용기 는 1936 년 2 월 14 일 대한민국  경상남도 울산군 삼남면 교동리 에서 아버지 조두천 과 어머니 김복선 의 5 남 4 녀 중 맏 아들 로 태어났 다 . 	조용기	경상남도	19
특히 1845 년 에 는 , 미국  뉴욕 의 알렉산더 카트라이트 가 니커 보커 규칙 을 만들 었 으며 , 이 규칙 은 오늘날 현대 야구 의 규칙 으로 진화 하 게 된 다 . 	알렉산더 카트라이트	뉴욕	19
 청나라 의 마지막 황제 아이신기오로 푸이 가 사망 . 	아이신기오로 푸이	청나라	19
한국 의 역사 에서 19 세기 는 조선 의 조선 순조 부터 대한제국 의 대한제국 고종 에 이르 는 시기 이 다 . 	대한제국 고종	조선	19
한국 의 역사 에서 19 세기 는 조선 의 조선 순조 부터 대한제국 의 대한제국 고종 에 이르 는 시기 이 다 . 	조선 순조	조선	19
중국 은 역사 적 으로 , 각지 의 도로 , 수로 를 정비 하 였 을 뿐 만 아니 라 , 진시황제 의 고대 도로 , 수나라 의 대 운하 , 당나라 의 실크 로드 , 명나라 정화 에 의한 해 로 원정 등 , 세계 역사 상 유명 한 교통 의 정비 와 확보 를 행해 왔 다 . 	정화	명나라	19
 청나라 와 일본 제국 , 그리고 군벌 시대 등 의 정적 들 에게 평생 추적 을 당하 면서 중국 국내외 여행 이 많 았 던 그 는 여러 차례 가명 을 사용 하 였 으며 이 때문 에 그 의 호칭 은 잘 알려 진 쑨원 ( 孫文 ) 과 중산 ( 中山 ) 외 에 도 여러 개 가 있 다 . 	쑨원	청나라	19
1900 년 의 화단 운동 으로 청나라 정국 이 더욱 어수선 해 진 상황 에서 쑨원 은 오랜 망명 생활 끝 에 다시 조국 으로 돌아와 2 차 무장 봉기 를 준비 하 지만 , 이 역시 사전 에 발각 되 어 실패 하 고 말 았 다 . 	쑨원	청나라	19
 고건 은 1938 년 1 월 2 일 에 서울특별시 에서 아버지 고형곤 과 어머니 장정자 사이 에서 3 남 2 녀 중 3 남 으로 태어났 다 . 	고건	서울특별시	19
 청나라 ( 淸 ) 가경제 ( 仁宗 嘉慶帝 ) 12 년 	가경제	청나라	19
 조선 ( 朝鮮 ) 조선 순조 ( 純祖 ) 7 년 	조선 순조	조선	19
2 대 다윗 왕 은 예루살렘 을 정복 하 여 왕국 의 수도 로 삼 았 으며 , 사울 왕가 와 필리시테 인 의 전투 에서 전사 하 여 하느님 의 기름 부으심 을 받 은 다윗왕 이 그 뒤 를 이었 다 . 	다윗	예루살렘	19
라부아지에 는 1743 년  파리 의 의회 법률 고문 으로 일 하 던 장 앙투안 라부아지에 와 그 의 아내 인 에밀리 에 라부아지에 사이 의 첫째 아들 로 파리 시 에서 태어났 다 . 	앙투안 라부아지에	파리	19
1968 년 에 는 프랑스  파리 에서 5 월 혁명 이 일어나 루이 마르 , 프랑수아 트뤼포 , 클로드 베리 , 진 가브리엘 아루비콧코 , 클로드 를루슈 , 로만 폴란스키 , 장뤼크 고다르 의 요청 으로 영화제 가 중단 되 는 사태 가 일어났 다 . 	장뤼크 고다르	파리	19
1968 년 에 는 프랑스  파리 에서 5 월 혁명 이 일어나 루이 마르 , 프랑수아 트뤼포 , 클로드 베리 , 진 가브리엘 아루비콧코 , 클로드 를루슈 , 로만 폴란스키 , 장뤼크 고다르 의 요청 으로 영화제 가 중단 되 는 사태 가 일어났 다 . 	로만 폴란스키	파리	19
1968 년 에 는 프랑스  파리 에서 5 월 혁명 이 일어나 루이 마르 , 프랑수아 트뤼포 , 클로드 베리 , 진 가브리엘 아루비콧코 , 클로드 를루슈 , 로만 폴란스키 , 장뤼크 고다르 의 요청 으로 영화제 가 중단 되 는 사태 가 일어났 다 . 	프랑수아 트뤼포	파리	19
1968 년 에 는 프랑스  파리 에서 5 월 혁명 이 일어나 루이 마르 , 프랑수아 트뤼포 , 클로드 베리 , 진 가브리엘 아루비콧코 , 클로드 를루슈 , 로만 폴란스키 , 장뤼크 고다르 의 요청 으로 영화제 가 중단 되 는 사태 가 일어났 다 . 	클로드 를루슈	파리	19
1968 년 에 는 프랑스  파리 에서 5 월 혁명 이 일어나 루이 마르 , 프랑수아 트뤼포 , 클로드 베리 , 진 가브리엘 아루비콧코 , 클로드 를루슈 , 로만 폴란스키 , 장뤼크 고다르 의 요청 으로 영화제 가 중단 되 는 사태 가 일어났 다 . 	클로드 베리	파리	19
 이소룡 ( , , ( ) , 1940 년 11 월 27 일 ~ 1973 년 7 월 20 일 ) 은 미국 샌프란시스코 에서 태어나 활동 한 중국 계 미국인 무술 배우 이자 철학가 , 무술 가 이 며 , 절권 도 의 창시자 이 자 20 세기 를 통틀 어 가장 큰 영향력 을 가졌 던 무술가 이 자 문화 적 아이콘 으로 평가 된 다 . 	이소룡	샌프란시스코	19
 청나라 ( 淸 ) 아이신기오로 푸이 ( 宣統帝 ) 3 년 	아이신기오로 푸이	청나라	19
이 에 한용운 은 지금 까지 조선 의 불교 는 오교구산 과 선교양종 이 니 해 서 , 마치 교의 ( 敎義 ) 와 종지 ( 宗旨 ) 가 다른 것 처럼 잘못 인식 되 어 왔 다 . 	한용운	조선	19
 아이작 뉴턴 은 율리우스력 1642 년 12 월 25 일 크리스마스 에 ( 그레고리력 1643 년 1 월 4 일 ) , 잉글랜드 동부  링컨셔 주 울즈소프 에서 태어났 다 . 	아이작 뉴턴	링컨셔 주	19
* 보스니아 헤르체고비나 의 전 축구 선수 , 현 축구 감독 사페트 수시치 . 	사페트 수시치	보스니아 헤르체고비나	19
 청나라 ( 淸 ) 건륭제 ( 高宗 乾隆帝 ) 26 년 	건륭제	청나라	19
 조선 ( 朝鮮 ) 조선 영조 ( 英祖 ) 37 년 	조선 영조	조선	19
 청나라 ( 淸 ) 광서제 ( 德宗 光緖帝 ) 28 년 	광서제	청나라	19
 김종필 은 1926 년 1 월 7 일 에 충청남도  부여군 에서 7 남 중 5 남 으로 태어났 다 . 	김종필	부여군	19
 김종필 은 1926 년 1 월 7 일 에 충청남도 부여군 에서 7 남 중 5 남 으로 태어났 다 . 	김종필	충청남도	19
1948 년 서울대학교 사범 대학 3 학년 이 었 던 김종필 은 부친 이 작고 한 후 집안 이 어려워 지 자 내 힘 으로 앞길 을 열 어야 겠 다는 결심 을 하 고 , 파고다공원 앞 모병소 에 원서 를 내 고 군 에 입대 하 여 충청남도 온양시 에 주둔 하 는 육군 제 13 연대 에 배속 된 다 . 	김종필	충청남도	19
6 월 10 일 - 조선 마지막 임금 인 대한제국 순종 의 장례일 인 이날 , 6 . 10 만세 운동 이 일어남 . 	대한제국 순종	조선	19
9 월 30 일 - 이준 ( 李儁 ) 의 유해 , 56 년 만 에 네덜란드 서 귀환 해 서울특별시 수유동 에 안장 . 	이준	서울특별시	19
2 월 28 일 - 홍콩 출신 의 영화 배우  윤발 	윤발	홍콩	19
3 월 24 일 - 홍콩 출신 의 영화 배우  조사리 	조사리	홍콩	19
 청나라 ( 淸 ) 동치제 ( 穆宗 同治帝 ) 원년 	동치제	청나라	19
 조선 ( 朝鮮 ) 조선 철종 ( 哲宗 ) 13 년 	조선 철종	조선	19
 마리 퀴리 는 1867 년  바르샤바 에서 가난 한 교육자 의 딸 로 태어났 다 . 	마리 퀴리	바르샤바	19
 한호 ( 韓濩 , 1543 년 ~ 1605 년 ) : 조선 전기 의 대표 적 인 서예 가 이 다 . 	한호	조선	19
 헨리 8세 는 런던 교외 의 그리니치 에 있 던 프라센티아 궁전 에서 헨리 7 세 와 요크 왕조 의 에드워드 4 세 의 딸 인 요크 의 엘리자베스 의 둘째 아들 로 태어났 다 . 	헨리 8세	그리니치	19
 프란츠 카프카 가 오스트리아 - 헝가리 제국 의 프라하 출신 이 다 . 	프란츠 카프카	프라하	19
 샤를 3세 ( 재위 : 898 년 ~ 922 년 ) 의 통치 기간 동안 에 , 노르웨이 출신 바이킹 롤 로 와 덴마크 출신 베른하르트 가 이끄는 노르만족 이 파리 로부터 흐르 는 센 강 하류 의 양안 에 정착 하 였 고 , 그 로 인해 그 지역 의 이름 이 노르망디 가 되 었 다 . ( → 중세 프랑스 ) 지중 해 와 동쪽 카스피 해 에 까지 바이킹 습격 이 있 었 다 . 	샤를 3세	파리	19
 조선 세종 ( 朝鮮 世宗 , 1397 년 5 월 7 일 ( 음력 4 월 10 일 ) ~ 1450 년 3 월 30 일 ( 음력 2 월 17 일 ) , 재위 1418 년 ~ 1450 년 ) 은 조선 의 제 4 대 왕 이 며 언어학자 이 다 . 	조선 세종	조선	19
 제논 ( ' Flavius Zeno ' ; 425 - 491 , 재위 : 474 - 475 ) – 레오 1 세 의 사위 ; 원래 이사우리아 출신 	제논	이사우리아	19
1986 년 , 소련 의 마지막 지도자 미하일 고르바초프 는 페레스트로이카 와 글라스노스트 를 통해 소련 의 경제 를 중흥 시키 려 하 였 다 . 	미하일 고르바초프	소련	19
1991 년 8 월 소련 공산당 보수파 가 일으킨 쿠데타 가 소련 국민 들 의 반발 로 실패 한 뒤 1991 년 12 월 26 일  미하일 고르바초프 대통령 이 사임 하 면서 공식 적 으로 해체 되 었 다 . 	미하일 고르바초프	소련	19
그러나 1984 년 2 월 안드로포프 가 죽 고 안드로포프 를 승계 한 콘스탄틴 체르넨코 마저 1985 년 3 월 에 죽 자 , 54 세 의 미하일 고르바초프 가 소련 의 지도자 가 되 었 다 . 	미하일 고르바초프	소련	19
 미하일 고르바초프 는 1970 년대 초 부터 시작 된 소련 의 경제 침체 를 타개 하 기 위해 페레스트로이카 ( 개혁 ) 와 글라스노스트 ( 정보 공개 , 개방 ) 가 진행 되 었 다 . 	미하일 고르바초프	소련	19
또한 미하일 고르바초프 집권 후 소련 의 개혁 에 영향 을 받 아 중앙유럽 위성 국가 들 에 도 민주 화 운동 이 일어나 , 1989 년 부터 1990 년 사이 에 독일 민주 공화국 , 폴란드 , 헝가리 , 체코슬로바키아 등 소련 의 위성 국가 들 이 연이어 민주 화 를 달성 한 동유럽 혁명 이 일어났 다 . 	미하일 고르바초프	소련	19
 미하일 고르바초프 는 유럽 에 대해 관대 한 입장 을 보였 지만 소련 영토 에 대해 서 는 그렇 지 않 았 는데 , 1991 년 라트비아 소비에트 사회주의 공화국 와 리투아니아 소비에트 사회주의 공화국 에서 유혈 사태 가 일어나 자 친선 관계 를 유지 하 고자 노력 하 던 부시 | 조지 H . 	미하일 고르바초프	소련	19
변화 의 흐름 을 받아들여 야 만 했 던 미하일 고르바초프 는 결국 서기장 에서 사임 하 고 소련 공산당 을 해산 하 였 지만 소련 의 붕괴 만 은 막 으려 하 였 으나 막 지 못하 였 다 . 	미하일 고르바초프	소련	19
 소련 은 1991 년 12 월 26 일  미하일 고르바초프 대통령 이 사임 하 면서 공식 적 으로 해체 되 었 다 . 	미하일 고르바초프	소련	19
 소련 공산당 의 일당 독재 는 1991 년 8 월 의 쿠데타 가 3 일 천하 에 그친 뒤 미하일 고르바초프 대통령 이 소련 공산당 을 해체 하 여 막 을 내렸 다 . 	미하일 고르바초프	소련	19
1986 년 서기장 미하일 고르바초프 ( 소련 의 마지막 서기장 이 자 소련 의 초대 대통령 ) 는 시장 경제 를 받아들였 다 . 	미하일 고르바초프	소련	19
1957 년  소련 은 최초 의 인공위성 스푸트니크 1 호 를 쏘 아 올렸 고 , 또한 최초 의 우주 비행사 인 유리 가가린 , 최초 의 여성 우주 비행사 인 발렌티나 테레시코바 등 을 배출 하 였 다 . 	발렌티나 테레시코바	소련	19
1957 년  소련 은 최초 의 인공위성 스푸트니크 1 호 를 쏘 아 올렸 고 , 또한 최초 의 우주 비행사 인 유리 가가린 , 최초 의 여성 우주 비행사 인 발렌티나 테레시코바 등 을 배출 하 였 다 . 	유리 가가린	소련	19
 미하일 고르바초프 의 등장 이후 대한민국 과 소련 의 관계 는 차츰 해빙 되 었 다 . 	미하일 고르바초프	소련	19
 김재규 는 1926 년 3 월 6 일 에 경상북도 구미시 에서 아버지 김형철 과 어머니 권유금 사이 에서 3 남 4 녀 중 장남 으로 태어났 다 . 	김재규	경상북도	19
 노태우 는 1932 년 8 월 17 일 ( 음력 7 월 16 일 ) 에 대구광역시 ( 달성군 ) 공산면  신용동 에서 공산 면사무소 면 서기 를 지낸 아버지 노병수 와 어머니 김태향 사이 에서 2 남 중 장남 으로 태어났 다 . 	노태우	신용동	19
 노태우 는 1932 년 8 월 17 일 ( 음력 7 월 16 일 ) 에 대구광역시 ( 달성군 ) 공산면 신용동 에서 공산 면사무소 면 서기 를 지낸 아버지 노병수 와 어머니 김태향 사이 에서 2 남 중 장남 으로 태어났 다 . 	노태우	공산면	19
 노태우 는 1932 년 8 월 17 일 ( 음력 7 월 16 일 ) 에 대구광역시 ( 달성군 ) 공산면 신용동 에서 공산 면사무소 면 서기 를 지낸 아버지 노병수 와 어머니 김태향 사이 에서 2 남 중 장남 으로 태어났 다 . 	노태우	대구광역시	19
1990 년 6 월 초 미국 방문 중 , 미국 에 있 던 미하일 고르바초프 소련 대통령 의 체류 소식 을 접한 뒤 밀사 를 보내 비밀 회담 을 하 였 다 . 	미하일 고르바초프	소련	19
